FlagshipSocialNetwork,IN_NumOfAccounts,"Instagram URL","Instagram Followers",IG_Total_Posts
youtube,1,https://instagram.com/dylan.h.brown,19060,1123
tiktok,2,https://instagram.com/micahten.fit,20947,215
youtube,1,https://instagram.com/bruhmantv,35500,38
youtube,1,https://instagram.com/xureilayt,45438,167
tiktok,1,https://instagram.com/faye_breezy,12243,258
youtube,1,https://instagram.com/jadayiakursh,47982,814
twitter,1,https://instagram.com/natashabertrand,21913,851
tiktok,1,https://instagram.com/b3nthekid,37747,31
tiktok,1,https://instagram.com/kelly_cadigan,44122,205
youtube,1,https://instagram.com/akeemtherobot,13792,24
facebook,1,https://instagram.com/nydiahan,20974,1747
youtube,2,https://instagram.com/ras_kass,102080,6112
youtube,1,https://instagram.com/living_traditions,39200,624
instagram,2,https://instagram.com/stevenguyen,418299,43
tiktok,1,https://instagram.com/nina_slay_,10926,478
tiktok,1,https://instagram.com/tristan.norris,15990,107
tiktok,1,https://instagram.com/chandler.mcdaniel,21957,37
facebook,1,https://instagram.com/mattfatn,38849,36
tiktok,1,https://instagram.com/goodlyearth,26101,212
youtube,1,https://instagram.com/westernnativetrout,15514,1216
youtube,1,https://instagram.com/toniocapone_,44349,8
tiktok,1,https://instagram.com/katie.henninger,10841,73
tiktok,1,https://instagram.com/henrisomadjagbi,38704,537
youtube,1,https://instagram.com/scottcramerslife,21112,25
tiktok,1,https://instagram.com/olivia.salisbury,23081,233
tiktok,1,https://instagram.com/madelineferreri,11733,40
tiktok,1,https://instagram.com/anarqmaria,23654,153
youtube,1,https://instagram.com/sagaofficial_yt,11819,21
youtube,1,https://instagram.com/marcodinero,10023,116
tiktok,1,https://instagram.com/donaamariaa,28784,202
youtube,1,https://instagram.com/louaista,40939,3176
tiktok,1,https://instagram.com/kyliemoyer_,32608,212
tiktok,1,https://instagram.com/nbtcjay,24576,5
youtube,1,https://instagram.com/miss_sydney18,44768,252
tiktok,1,https://instagram.com/6jerome,35626,3
youtube,1,https://instagram.com/_taylorreilly,46032,424
tiktok,1,https://instagram.com/justin.wichman,46451,1
tiktok,1,https://instagram.com/turtleshorts,19679,97
tiktok,1,https://instagram.com/owenrrawson,27255,7
youtube,1,https://instagram.com/chantelposts,46307,21
tiktok,1,https://instagram.com/emdmalone,11556,82
facebook,1,https://instagram.com/sarah__spivey,10959,729
tiktok,1,https://instagram.com/kynleeedwards1,17989,34
tiktok,1,https://instagram.com/myeverydaylifestyle,11544,1697
youtube,1,https://instagram.com/lgqueenhomedecor,36849,139
youtube,1,https://instagram.com/youngfreckle,15672,101
tiktok,1,https://instagram.com/kenzie.doyle,19010,157
youtube,1,https://instagram.com/smoovebarfour,29215,14
tiktok,1,https://instagram.com/kinggtonio,13771,174
tiktok,1,https://instagram.com/williambeckmann,41585,302
